Date,Open,High,Low,Close,Volume,Adj Close
5/14/2012,562.569992,567.510025,557.599998,558.219986,88156600,74.570231
5/15/2012,561.45002,563.219994,551.749985,553.169991,119084000,73.895624
5/16/2012,554.050011,556.890022,541.039993,546.080002,140224000,72.948503
5/17/2012,545.309998,547.500008,530.12001,530.12001,179305000,70.816475
5/18/2012,533.959991,543.409981,522.180016,530.37999,183073100,70.851205
5/21/2012,534.499977,561.540009,534.04998,561.279976,157776500,74.979002
5/22/2012,569.550018,573.879997,552.580017,556.970024,173717600,74.403254
5/23/2012,557.500023,572.800026,553.230019,570.559975,146224400,76.218678
5/24/2012,575.870003,576.499977,561.229988,565.320015,124057500,75.518694
5/25/2012,564.590012,565.850014,558.469978,562.289986,82126800,75.113925
5/29/2012,570.900009,574,565.309975,572.269974,95127200,76.447109
5/30/2012,569.199997,579.98999,566.55999,579.169998,132357400,77.368854
5/31/2012,580.740021,581.499985,571.460022,577.730019,122918600,77.176494
6/1/2012,569.159996,572.650009,560.520012,560.989983,130246900,74.940263
6/4/2012,561.500008,567.499985,548.499977,564.289978,139248900,75.381096
6/5/2012,561.269989,566.470001,558.330002,562.830025,97053600,75.186067
6/6/2012,567.770004,573.849983,565.499992,571.460022,100363900,76.338911
6/7/2012,577.290009,577.320023,570.5,571.720001,94941700,76.373641
6/8/2012,571.599998,580.580017,568.999992,580.319984,86879100,77.522476
6/11/2012,587.719994,588.499985,570.62999,571.169975,147816200,76.300165
6/12/2012,574.459984,576.61998,566.70002,576.159996,108845100,76.966761
6/13/2012,574.520012,578.479996,570.379997,572.160011,73395000,76.43242
6/14/2012,571.23999,573.500015,567.259979,571.529984,86393300,76.348257
6/15/2012,570.999985,574.619987,569.550018,574.12999,83813800,76.695581
6/18/2012,570.959984,587.889984,570.37001,585.779976,110103000,78.251853
6/19/2012,583.400002,589.999992,583.100021,587.410027,90351100,78.469605
6/20/2012,588.209991,589.250015,580.799995,585.739975,89735800,78.246509
6/21/2012,585.439995,588.219978,577.440025,577.669991,81587800,77.168475
6/22/2012,579.040009,582.189987,575.420006,582.099998,71117900,77.760261
6/25/2012,577.299995,579.800026,570.37001,570.77002,76095600,76.246737
6/26/2012,571.329979,574.489998,567.329994,572.030022,69134100,76.415055
6/27/2012,575.000023,576.739983,571.920006,574.499985,50749300,76.745007
6/28/2012,571.670013,574,565.610008,569.04998,70709100,76.016964
6/29/2012,577.999985,584.000015,574.249992,584.000015,105375200,78.014076
7/2/2012,584.730019,593.469978,583.600006,592.519997,100023000,79.152224
7/3/2012,594.879997,600.000008,593.999977,599.409981,60428200,80.072627
7/5/2012,600.56002,614.339989,599.649986,609.939995,121095800,81.479287
7/6/2012,607.089996,608.439987,601.580017,605.879982,104732600,80.936927
7/9/2012,605.299995,613.899979,604.110008,613.889992,94851400,82.00695
7/10/2012,617.969978,619.869995,605.309982,608.210022,127989400,81.248187
7/11/2012,606.119987,607.659996,597.220024,604.430016,117330500,80.743232
7/12/2012,600.240013,603.469994,592.68,598.900009,107010400,80.004502
7/13/2012,602.949982,607.190025,600.000008,604.970001,77856800,80.815367
7/16/2012,605.120018,611.61998,605.019989,606.910019,75315100,81.074526
7/17/2012,610.790001,611.499977,603.149986,606.93998,73406200,81.078528
7/18/2012,606.590012,608.340012,603.559982,606.260017,63175000,80.987695
7/19/2012,611.279999,615.349998,605.999985,614.320015,109215400,82.064395
7/20/2012,613.029999,614.440018,603.700012,604.300026,99367800,80.725868
7/23/2012,594.399986,605.900009,587.710007,603.830002,121993900,80.663079
7/24/2012,607.37999,609.680016,598.509987,600.919975,141283100,80.274341
7/25/2012,574.459984,580.799995,570.000015,574.970009,219328200,76.807796
7/26/2012,579.760025,580.399986,570.360023,574.88002,101658200,76.795774
7/27/2012,575.01001,585.830017,571.590012,585.159988,100984100,78.169032
7/30/2012,590.920013,599.439995,587.820023,595.030014,94785600,79.487526
7/31/2012,603.229988,611.699982,602.720016,610.759987,115581900,81.588826
8/1/2012,615.910011,616.400009,603.000023,606.80999,96125400,81.061163
8/2/2012,602.840019,610.690025,600.25,607.789986,83039600,81.192077
8/3/2012,613.630013,617.980019,611.560005,615.70002,86230200,82.248744
8/6/2012,617.290016,624.870003,615.26001,622.550003,75525800,83.163804
8/7/2012,622.769981,624.999992,618.039993,620.910019,72611700,82.944726
8/8/2012,619.389984,623.88002,617.099998,619.860008,61176500,82.804459
8/9/2012,617.849976,621.730011,617.799988,620.729988,55410600,83.276696
8/10/2012,618.710022,621.760025,618.699982,621.699997,48734700,83.406832
8/13/2012,623.390022,630,623.249992,630,69708100,84.520354
8/14/2012,631.870003,638.610023,630.209991,631.690025,85042300,84.747087
8/15/2012,631.300003,633.999985,627.750015,630.829979,64335600,84.631704
8/16/2012,631.210014,636.759995,630.499985,636.340012,63633500,85.370926
8/17/2012,640.000015,648.190002,638.809975,648.110001,110690300,86.949979
8/20/2012,650.010017,665.150017,649.900002,665.150017,153346200,89.236056
8/21/2012,670.82,674.880013,650.330025,656.059982,203179900,88.016543
8/22/2012,654.419998,668.999985,648.110001,668.869995,141330700,89.735125
8/23/2012,666.109985,669.899979,661.149979,662.630013,105032200,88.897974
8/24/2012,659.509995,669.479996,655.550011,663.219986,109335100,88.977124
8/27/2012,679.989983,680.870003,673.540009,675.679977,106752100,90.648748
8/28/2012,674.979988,676.100014,670.669983,674.800011,66854200,90.530692
8/29/2012,675.250008,677.669983,672.600014,673.469994,50701700,90.352258
8/30/2012,670.640022,671.550003,662.849991,663.869987,75674900,89.064328
8/31/2012,667.249985,668.599976,657.250023,665.240005,84580300,89.248128
9/4/2012,665.760017,675.139992,664.500015,674.970001,91973000,90.553498
9/5/2012,675.570015,676.350006,669.599998,670.230026,84093800,89.917586
9/6/2012,673.170013,678.290024,670.800026,676.270004,97799100,90.727905
9/7/2012,678.050018,682.480026,675.77002,680.43998,82416600,91.287346
9/10/2012,680.45002,683.289978,662.100014,662.739975,121999500,88.912726
9/11/2012,665.110016,670.099983,656.499992,660.590019,125995800,88.62429
9/12/2012,666.849976,669.899979,656.000008,669.790016,178058300,89.858555
9/13/2012,677.370003,685.500015,674.769997,682.980011,149590000,91.628115
9/14/2012,689.959984,696.980011,687.889977,691.280014,150118500,92.741638
9/17/2012,699.349998,699.799995,694.610023,699.780022,99507800,93.881993
9/18/2012,699.879997,702.329987,696.419998,701.910004,93375800,94.167749
9/19/2012,700.259979,703.989998,699.569977,702.100021,81718700,94.193242
9/20/2012,699.159981,700.059975,693.619987,698.699997,84142100,93.737097
9/21/2012,702.409988,705.070023,699.359985,700.089989,142897300,93.923578
9/24/2012,686.859993,695.119995,682.999985,690.790016,159941600,92.6759
9/25/2012,688.260025,692.780022,673.000023,673.540009,129697400,90.361651
9/26/2012,668.740005,672.690002,661.20002,665.179977,144125800,89.240075
9/27/2012,664.290024,682.170006,660.350014,681.32,148522500,91.405409
9/28/2012,678.750008,681.110008,666.75,667.100021,133777700,89.497667
10/1/2012,671.159981,676.750015,656.499992,659.389992,135898700,88.463295
10/2/2012,661.81002,666.349991,650.649979,661.309982,156998100,88.720879
10/3/2012,664.860023,671.860023,662.630013,671.449974,106070300,90.081253
10/4/2012,671.250023,674.249985,665.550026,666.799988,92681400,89.457415
10/5/2012,665.200005,666.000023,651.280006,652.589996,148501500,87.551012
10/8/2012,646.880013,647.559975,636.109993,638.170013,159498500,85.616437
10/9/2012,638.650024,640.490013,623.550026,635.850014,209649300,85.305188
10/10/2012,639.739983,644.979996,637,640.909996,127589000,85.984032
10/11/2012,646.499977,647.20002,628.099983,628.099983,136520300,84.265449
10/12/2012,629.55999,635.37999,625.300026,629.710007,115003700,84.481449
10/15/2012,632.350014,635.129997,623.850006,634.760002,108125500,85.158953
10/16/2012,635.370003,650.300011,631.000023,649.789986,137442900,87.175365
10/17/2012,648.870018,652.790001,644,644.610001,97259400,86.480422
10/18/2012,639.590019,642.059982,630,632.640007,119156100,84.874536
10/19/2012,631.050011,631.769974,609.619987,609.840019,186021500,81.815706
10/22/2012,612.419998,635.37999,610.759987,634.029999,136682700,85.061016
10/23/2012,631.000023,633.900009,611.699982,613.359993,176786400,82.287943
10/24/2012,621.440018,626.549988,610.639984,616.829979,139631800,82.753474
10/25/2012,619.999985,621.999977,605.549988,609.539986,164081400,81.775453
10/26/2012,609.430023,614.000008,591.000015,603.999992,254608200,81.032212
10/31/2012,594.879997,601.959999,587.70002,595.320007,127500800,79.867711
11/1/2012,598.219994,603.000023,594.170021,596.540009,90324500,80.031385
11/2/2012,595.890007,596.950005,574.749977,576.800011,149843400,77.383081
11/5/2012,583.520004,587.769981,577.599976,584.620003,132283900,78.432206
11/6/2012,590.230011,590.739983,580.090019,582.849976,93729300,78.19474
11/7/2012,573.839996,574.539986,555.750023,558.000008,198412200,75.202802
11/8/2012,560.629974,562.230011,535.290009,537.749985,264036500,72.473665
11/9/2012,540.420006,554.87999,533.719986,547.059998,232478400,73.728395
11/12/2012,554.149986,554.500008,538.649979,542.829994,128950500,73.158309
11/13/2012,538.910011,550.479996,536.359993,542.900009,133237300,73.167745
11/14/2012,545.500015,547.45002,536.180016,536.880005,119292600,72.356416
11/15/2012,537.530006,539.499985,522.620026,525.619987,197477700,70.838881
11/16/2012,525.200005,530.000008,505.75,527.680008,316723400,71.116514
11/19/2012,540.709999,567.499985,539.88002,565.730011,205829400,76.244591
11/20/2012,571.910019,571.95002,554.580009,560.909981,160688500,75.594985
11/21/2012,564.249977,567.369995,556.599976,561.700012,93250500,75.701459
11/23/2012,567.169991,572.000008,562.600006,571.500023,68206600,77.022227
11/26/2012,575.900017,589.999992,573.710007,589.530022,157644900,79.452167
11/27/2012,589.549995,590.419975,580.100006,584.780006,133332500,78.811997
11/28/2012,577.269981,585.800003,572.259987,582.940018,130216100,78.564018
11/29/2012,590.220024,594.250023,585.249977,589.359978,128674700,79.42925
11/30/2012,586.789986,588.400009,582.679985,585.279991,97829900,78.879381
12/3/2012,593.650009,594.590004,585.500023,586.190025,91070000,79.002029
12/4/2012,581.800018,581.800018,572.129997,575.849976,139267100,77.608479
12/5/2012,568.910004,569.249985,538.769981,538.790009,261159500,72.613831
12/6/2012,528.94001,553.31002,518.629974,547.239975,294303100,73.752651
12/7/2012,553.400009,555.199997,530.000008,533.250015,196760200,71.867195
12/10/2012,525,538.510002,521.580002,529.819977,157621100,71.404922
12/11/2012,539.770004,549.559975,537.370003,541.390015,148086400,72.96424
12/12/2012,547.769974,547.999992,536.270004,539,121786000,72.642132
12/13/2012,531.149994,537.640022,525.800018,529.689987,156314900,71.387403
12/14/2012,514.749992,518.12999,505.580009,509.789986,252394800,68.705439
12/17/2012,508.929993,519.999992,501.230003,518.829979,189401800,69.923777
12/18/2012,525,534.899986,520.249985,533.900017,156421300,71.954797
12/19/2012,531.470001,533.700012,525.499985,526.30999,112342300,70.931874
12/20/2012,530.000008,530.200012,518.88002,521.730019,120422400,70.314622
12/21/2012,512.469994,519.669998,510.239983,519.330017,149067100,69.991169
12/24/2012,520.350014,524.250023,518.709976,520.169983,43938300,70.104372
12/26/2012,519.000023,519.460007,511.120003,512.999992,75609100,69.138058
12/27/2012,513.539978,516.25,504.659988,515.060013,113780100,69.415691
12/28/2012,510.290024,514.480026,508.119987,509.589981,88569600,68.678484
12/31/2012,510.529976,535.400024,509.000008,532.169991,164873100,71.721638
1/2/2013,553.819992,554.999992,541.63002,549.029976,140129500,73.993893
1/3/2013,547.87999,549.669991,540.999992,542.099991,88241300,73.059925
1/4/2013,536.969994,538.630005,525.829979,526.999992,148583400,71.024867
1/7/2013,521.999985,529.300018,515.199989,523.900002,121039100,70.607075
1/8/2013,529.209976,531.889984,521.250008,525.31002,114676800,70.797106
1/9/2013,522.500023,525.009987,515.990021,517.100006,101901100,69.690625
1/10/2013,528.549988,528.719978,515.519997,523.509979,150286500,70.554511
1/11/2013,521.000015,525.320007,519.019997,520.300026,87626700,70.121899
1/14/2013,502.680023,507.5,498.509995,501.750015,183551900,67.621876
1/15/2013,498.300003,498.990005,483.379982,485.920013,219193100,65.488434
1/16/2013,494.639999,509.440018,492.499977,506.089981,172701200,68.206782
1/17/2013,510.309998,510.750008,502.030022,502.680023,113419600,67.747215
1/18/2013,498.519981,502.219986,496.399986,500.000015,118230700,67.386025
1/22/2013,504.560013,507.879982,496.630005,504.770004,115386600,68.028886
1/23/2013,508.80999,514.989998,504.770004,514.010002,215377400,69.274179
1/24/2013,460.000008,465.730019,450.249985,450.499977,365213100,60.714803
1/25/2013,451.690018,456.229988,434.999996,439.880001,302006600,59.283527
1/28/2013,437.829994,453.209999,435.859989,449.830002,196379400,60.624509
1/29/2013,458.5,460.200012,452.119987,458.269981,142789500,61.761983
1/30/2013,456.999992,462.600014,454.500015,456.830002,104288800,61.567914
1/31/2013,456.980019,459.279991,454.980026,455.489998,79833600,61.387319
2/1/2013,459.110001,459.479996,448.350021,453.619995,134871100,61.135295
2/4/2013,453.909988,455.939995,441.999996,442.320004,119279300,59.612372
2/5/2013,444.050003,459.739975,442.220001,457.840012,143336900,61.704035
2/6/2013,456.469994,466.500023,452.580025,457.350014,148426600,61.637997
2/7/2013,463.250015,470.000023,454.11998,468.220009,176145200,63.470733
2/8/2013,474.000008,478.809998,468.250023,474.980003,158289600,64.387101
2/11/2013,476.499985,484.940018,473.249977,479.930023,129372600,65.058113
2/12/2013,479.509987,482.380013,467.739998,467.900002,152263300,63.427354
2/13/2013,467.209999,473.639999,463.220001,467.009995,118801900,63.306707
2/14/2013,464.520004,471.640007,464.02002,466.590012,88818800,63.249775
2/15/2013,468.849983,470.160027,459.920006,460.160011,97936300,62.37814
2/19/2013,461.100006,462.730003,453.850014,459.990021,108945900,62.355096
2/20/2013,457.689995,457.689995,448.800018,448.850006,119075600,60.844984
2/21/2013,446.000008,449.170013,442.819988,446.060009,111795600,60.466779
2/22/2013,449.250015,451.599976,446.599995,450.809998,82663700,61.110675
2/25/2013,453.850014,455.120003,442.569996,442.799988,93144800,60.024859
2/26/2013,443.820011,451.540001,437.660004,448.970009,125374900,60.861251
2/27/2013,448.430023,452.439995,440.650005,444.569988,146837600,60.264795
2/28/2013,444.050003,447.87001,441.400009,441.400009,80628800,59.835081
3/1/2013,438.000011,438.179989,429.979988,430.470013,138112100,58.353438
3/4/2013,427.799992,428.200001,419.000004,420.049988,145688900,56.940925
3/5/2013,421.480007,435.189987,420.750004,431.139988,159608400,58.444258
3/6/2013,434.509998,435.249989,424.430008,425.659996,115062500,57.701404
3/7/2013,424.499996,432.009995,421.059998,430.580002,117118400,58.368348
3/8/2013,429.800011,435.429993,428.609997,431.720001,97870500,58.522883
3/11/2013,429.749996,439.009995,425.140011,437.869995,118559000,59.356561
3/12/2013,435.60001,438.880005,427.57,428.429993,116477900,58.076898
3/13/2013,428.449993,434.500011,425.359989,428.349991,101387300,58.066053
3/14/2013,432.830013,434.639988,430.450012,432.499992,75968900,58.628617
3/15/2013,437.929996,444.230007,437.250008,443.660007,160990200,60.141441
3/18/2013,441.449997,457.459976,441.200005,455.720016,151549300,61.776265
3/19/2013,459.500023,460.970016,448.499985,454.489975,131693800,61.609524
3/20/2013,457.419975,457.63002,449.589996,452.079987,77165200,61.282832
3/21/2013,450.220024,457.979988,450.100021,452.729988,95813900,61.370945
3/22/2013,454.580017,462.099976,453.110023,461.910011,98776300,62.615366
3/25/2013,464.689995,469.949982,461.780022,463.580009,125283900,62.841746
3/26/2013,465.440025,465.839981,460.530006,461.140007,73573500,62.510986
3/27/2013,456.460007,456.799988,450.729996,452.079987,82809300,61.282832
3/28/2013,449.820015,451.820007,441.619987,442.660011,110709900,60.005884
4/1/2013,441.899994,443.700008,427.73999,428.910004,97433000,58.141967
4/2/2013,427.599987,438.139988,426.400013,429.789997,132379800,58.261257
4/3/2013,431.370007,437.279995,430.310009,431.989994,90804000,58.559483
4/4/2013,433.759995,434.999996,425.25,427.71999,89611900,57.980652
4/5/2013,424.499996,424.949993,419.679993,423.199993,95923800,57.367932
4/8/2013,424.849991,427.500011,422.48999,426.209995,75207300,57.775961
4/9/2013,426.360012,428.500008,422.749996,426.98,76653500,57.880341
4/10/2013,428.099998,437.05999,426.009991,435.689999,93982000,59.061046
4/11/2013,433.719994,437.989998,431.199989,434.329994,82091100,58.876687
4/12/2013,434.14999,434.14999,429.090008,429.800011,59653300,58.262614
4/15/2013,427,427.890007,419.550003,419.85001,79380000,56.913817
4/16/2013,421.569996,426.610004,420.57,426.240009,76442800,57.780029
4/17/2013,420.269993,420.599987,398.109993,402.800007,236264000,54.602561
4/18/2013,404.98999,405.790009,389.740002,392.049988,166574800,53.145316
4/19/2013,387.970001,399.599987,385.100002,390.530006,152318600,52.939271
4/22/2013,392.639988,402.199993,391.269997,398.670006,107480100,54.042709
4/23/2013,403.989994,408.380001,398.810009,406.12999,166059600,55.053965
4/24/2013,393.540009,415.250011,392.500011,405.459988,242412800,54.963142
4/25/2013,411.23,413.939995,406.999996,408.380001,96209400,55.358971
4/26/2013,409.809994,418.770012,408.250011,417.199989,191024400,56.554587
4/29/2013,420.449997,433.619991,420,430.119991,160081600,58.30599
4/30/2013,435.099998,445.250004,432.069996,442.779987,172884600,60.022147
5/1/2013,444.459999,444.929996,434.389996,439.290001,126727300,59.549054
5/2/2013,441.779991,448.589973,440.630005,445.519997,105457100,60.393576
5/3/2013,451.309982,453.230026,449.149986,449.980019,90325200,60.998166
5/6/2013,455.709976,462.200005,454.309998,460.709984,124160400,62.452693
5/7/2013,464.970001,465.749992,453.699997,458.660004,120938300,62.174803
5/8/2013,459.039986,465.37001,455.810005,463.839989,118149500,62.876988
5/9/2013,459.80999,463.000023,455.579987,456.769974,99621900,62.328434
5/10/2013,457.970001,459.710014,450.480003,452.969994,83713000,61.809908
5/13/2013,451.509987,457.899986,451.5,454.740021,79237200,62.051437
5/14/2013,453.850014,455.200005,442.150013,443.860012,111779500,60.566808
5/15/2013,439.160011,441,422.360001,428.850002,185403400,58.518621
5/16/2013,423.239994,437.849995,418.900002,434.580013,150801000,59.300508
5/17/2013,439.049995,440.089993,431.009998,433.26001,106976100,59.120387
5/20/2013,431.909992,445.800003,430.099991,442.930004,112894600,60.439904
5/21/2013,438.150002,445.479996,434.200005,439.659996,114005500,59.993696
5/22/2013,444.050003,448.350021,438.21999,441.349995,110759600,60.224304
5/23/2013,435.950005,446.160011,435.790001,442.139999,88255300,60.332104
5/24/2013,440.85001,445.66,440.360012,445.150002,69041700,60.742833
5/28/2013,449.900017,451.109978,440.85001,441.44001,96536300,60.236587
5/29/2013,440.000004,447.499989,439.39999,444.949997,82644100,60.715542
5/30/2013,445.650013,454.500015,444.509987,451.580002,88379900,61.620237
5/31/2013,452.500023,457.100021,449.500008,449.730026,96075700,61.367799
6/3/2013,450.729996,452.359993,442.480007,450.720009,93088100,61.502887
6/4/2013,453.219986,454.43,447.389999,449.30999,73182200,61.310483
6/5/2013,445.650013,450.720009,443.709995,445.110001,72647400,60.737375
6/6/2013,445.470009,447.000004,434.049988,438.459995,104233500,59.82995
6/7/2013,436.500004,443.239998,432.770012,441.810005,101133900,60.287075
6/10/2013,444.729992,449.080025,436.800011,438.889992,112538300,59.888625
6/11/2013,435.740013,442.759987,433.320011,437.600002,71528100,59.7126
6/12/2013,439.499992,441.249992,431.499996,432.189999,66306800,58.974379
6/13/2013,432.499992,437.139992,428.75,435.959991,71458100,59.488813
6/14/2013,435.400005,436.290012,428.500008,430.050003,67966500,58.682367
6/17/2013,431.439995,435.700012,430.359997,432.000008,64853600,58.948454
6/18/2013,431.559998,434.899994,430.210007,431.769989,48756400,58.917067
6/19/2013,431.399994,431.66,422.999989,422.999989,77735000,57.720359
6/20/2013,419.300011,425.980003,415.17001,416.840008,89327700,56.8798
6/21/2013,418.490005,420,408.099995,413.500011,120279600,56.424042
6/24/2013,407.400005,408.660007,398.049992,402.540001,120186500,54.928496
